customer_id,First_name,last_name,gender,DOB,age,job_title,job_industry_category,wealth_segment,owns_car,tenure,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,profit,product_first_sold_date,address,state,country,property_valuation
108,Kayle,Mingaud,Female,1994-03-14,29,,n/a,"High Net Worth",No,3,4085,70,108,2017-11-16,FALSE,Approved,"Norco Bicycles",Road,medium,medium,1036.59,206.35,830.24,1991-05-06,"0410 Division Junction",NSW,Australia,8
109,Cody,Blabey,Male,1978-12-11,44,"Malearketing Assistant",n/a,"Affluent Customer",Yes,4,1539,2,109,2017-10-02,TRUE,Approved,Solex,Standard,medium,medium,71.49,53.62,17.87,2012-12-02,"41 Service Lane",NSW,Australia,11
110,Sascha,"St. Quintin",Male,2000-07-31,22,,"Financial Services","Affluent Customer",No,1,1442,5,110,2017-01-19,TRUE,Approved,"Trek Bicycles",Mountain,low,medium,574.64,459.71,114.93,2011-08-29,"5 Moose Road",VIC,Australia,8
111,Cele,Evason,Female,1993-08-29,29,"Analyst Programmer",n/a,"Mass customer",No,2,5085,6,111,2017-08-05,FALSE,Approved,"OHM Cycles",Standard,high,medium,227.88,136.73,91.15,2003-02-07,"7342 Fieldstone Junction",NSW,Australia,12
112,Shena,Parren,Female,1975-08-12,47,"Marketing Manager",Retail,"High Net Worth",No,12,670,5,112,2017-01-29,FALSE,Approved,"Giant Bicycles",Standard,high,medium,1129.13,677.48,451.65,2003-03-18,"0 David Terrace",VIC,Australia,11
113,Gage,Nickless,Male,1956-05-06,67,"StaFemaleFemale Scientist",n/a,"Mass customer",No,20,3197,96,113,2017-01-04,FALSE,Cancelled,WeareA2B,Road,low,small,1172.78,1043.77,129.01,2002-10-10,"15239 Northwestern Point",QLD,Australia,4
114,Sunny,Swindells,Female,1985-10-23,37,Teacher,Entertainment,"Affluent Customer",No,8,1381,61,114,2017-10-21,FALSE,Approved,"OHM Cycles",Standard,low,medium,71.16,56.93,14.23,2015-06-17,"60 Oneill Street",NSW,Australia,9
115,Alberik,Maleereweather,Male,1981-12-21,41,"Account Executive",Health,"Mass customer",No,18,2941,75,115,2017-12-16,TRUE,Approved,"Giant Bicycles",Touring,medium,large,1873.97,863.95,1010.02,2006-05-22,"8194 Sachtjen Drive",VIC,Australia,1
116,Scottie,SwiFemaleFemaleen,Male,1999-02-05,24,"Assistant Professor",Manufacturing,"Affluent Customer",Yes,2,1994,4,116,2017-05-15,TRUE,Approved,"Giant Bicycles",Standard,high,medium,1129.13,677.48,451.65,1991-11-07,"0349 Farmco Terrace",NSW,Australia,8
117,Nance,Suttling,Female,1982-02-23,41,"Marketing Manager",Manufacturing,"Mass customer",No,15,3191,48,117,2017-06-19,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,812.44,2016-11-14,"185 Pennsylvania Way",QLD,Australia,6
118,Prentice,PearMaleain,Male,1959-11-12,63,"Budget/Accounting Analyst IV",n/a,"High Net Worth",No,19,3032,50,118,2017-10-21,FALSE,Approved,"Giant Bicycles",Standard,medium,medium,642.7,211.37,431.33,2002-03-22,"432 Longview Circle",VIC,Australia,10
119,Willey,Chastanet,Male,1981-12-04,41,"Associate Professor",n/a,"High Net Worth",Yes,9,100,0,119,2017-07-31,FALSE,Approved,Solex,Standard,medium,medium,478.16,298.72,179.44,1998-12-17,"5814 Bunker Hill Street",VIC,Australia,7
120,Sloan,Wagg,Male,1978-09-02,44,"Legal Assistant","Financial Services","High Net Worth",Yes,4,6069,18,120,2017-06-20,TRUE,Approved,"Norco Bicycles",Standard,high,medium,1148.64,689.18,459.46,2013-09-16,"7 Carberry Crossing",NSW,Australia,2
121,Maleyles,PaunceFemaleort,Male,1957-10-02,65,"Graphic Designer",Manufacturing,"Mass customer",No,15,17205,46,121,2017-02-14,FALSE,Approved,Solex,Standard,low,medium,1289.85,74.51,1215.34,2007-12-11,"53 Talisman Trail",NSW,Australia,9
122,Colver,Itter,Male,1979-04-19,44,"Quality Control Specialist","Financial Services","Mass customer",Yes,12,3057,92,122,2017-08-30,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,155.65,1994-08-10,"5 Prairie Rose Road",QLD,Australia,2
123,AlMaleeta,Kalinsky,Female,1988-12-03,34,"Analyst Programmer","Financial Services","High Net Worth",No,15,4154,74,123,2017-06-22,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,812.44,2014-07-28,"84 Florence Parkway",NSW,Australia,8
124,Kath,Cunney,Female,1995-05-03,28,"AdMaleinistrative Assistant II",Health,"High Net Worth",Yes,5,1551,19,124,2017-04-17,FALSE,Approved,"Trek Bicycles",Mountain,low,medium,574.64,459.71,114.93,2011-08-29,"739 Elmside Way",VIC,Australia,8
125,Darrelle,Antoniewski,Female,1960-03-17,63,"CoMaleputer SysteMales Analyst II",Property,"Mass customer",No,16,441,93,125,2017-02-25,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,834.94,2000-11-03,"684 Northport Circle",NSW,Australia,10
126,NorMalean,CliFemaleFemale,Male,1992-10-15,30,"Administrative Officer",Health,"Mass customer",Yes,3,1877,1,126,2017-01-26,FALSE,Approved,"Giant Bicycles",Standard,medium,medium,1403.5,954.82,448.68,2012-12-02,"8 Hagan Hill",QLD,Australia,4
127,Maleerrili,Whitear,Female,1974-12-03,48,"CoMalepensation Analyst","Financial Services","Mass customer",No,19,1155,16,127,2017-01-03,TRUE,Approved,"Norco Bicycles",Standard,high,small,1661.92,1479.11,182.81,1994-09-09,"0 Pearson Crossing",QLD,Australia,1
128,Isidro,Cypler,Male,1977-07-17,45,"SysteMales AdMaleinistrator III",Property,"Mass customer",Yes,12,7390,55,128,2017-04-05,TRUE,Approved,"Trek Bicycles",Road,medium,large,1894.19,598.76,1295.43,2011-08-24,"10918 Merry Way",NSW,Australia,5
129,Weidar,Silkstone,Male,1985-07-20,37,"Femaleinancial Advisor","Financial Services","High Net Worth",Yes,19,8541,87,129,2017-02-15,TRUE,Approved,"OHM Cycles",Standard,medium,medium,1636.9,44.71,1592.19,2015-04-11,"97 Coolidge Trail",NSW,Australia,9
130,Raddy,Delete,Male,1997-07-18,25,"CheMaleical Engineer",Manufacturing,"Mass customer",No,1,17669,8,130,2017-10-15,FALSE,Approved,Solex,Road,medium,small,1703.52,1516.13,187.39,2011-04-16,"58 Helena Hill",NSW,Australia,7
131,Jana,Renyard,Female,1964-10-16,58,"Administrative Officer",Retail,"High Net Worth",No,8,1724,86,131,2017-04-19,FALSE,Approved,"Norco Bicycles",Road,high,large,774.53,464.72,309.81,2003-03-18,"352 Forster Place",QLD,Australia,3
132,Celesta,Willavoys,Female,1963-07-07,59,"Web Designer I",Manufacturing,"Mass customer",Yes,9,592,31,132,2017-03-21,FALSE,Approved,"Giant Bicycles",Standard,medium,medium,230.91,173.18,57.73,1992-10-11,"12306 Lawn Street",NSW,Australia,8
133,Eldridge,FemaleiddeMalean,Male,1977-06-13,45,"VP Accounting","Financial Services","Mass customer",Yes,16,1586,18,133,2017-01-04,TRUE,Approved,Solex,Standard,medium,medium,575.27,431.45,143.82,1993-10-02,"19392 7th Trail",QLD,Australia,1
134,Maleerna,MalecCulloch,Female,1997-08-01,25,"Legal Assistant",Telecommunications,"Affluent Customer",Yes,5,1605,64,134,2017-09-06,FALSE,Approved,"Trek Bicycles",Standard,medium,large,1469.44,596.55,872.89,1992-10-02,"1605 Northfield Junction",NSW,Australia,11
135,Rosalia,Sigart,Female,1975-01-18,48,"Internal Auditor",IT,"Mass customer",No,3,1029,17,135,2017-01-09,FALSE,Approved,Solex,Standard,high,medium,1024.66,614.8,409.86,1996-11-09,"9674 Graceland Junction",VIC,Australia,6
136,Maleel,Bennet,Male,1973-05-26,49,"Senior Developer",Manufacturing,"High Net Worth",Yes,7,3468,76,136,2017-01-13,TRUE,Approved,WeareA2B,Road,low,small,1172.78,1043.77,129.01,2016-03-29,"638 Thackeray Junction",QLD,Australia,3
137,Vaughn,Artin,Male,1987-11-21,35,"OFemaleFemaleice Assistant II",Property,"High Net Worth",No,10,1378,58,137,2017-03-25,TRUE,Approved,"OHM Cycles",Road,medium,medium,1280.28,829.51,450.77,2001-11-25,"869 Forster Circle",NSW,Australia,10
138,OnoFemaleredo,Femaleranc,Male,1985-04-28,38,Recruiter,"Financial Services","Affluent Customer",Yes,13,5154,10,138,2017-07-25,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,1103.43,1996-11-09,"0 Golden Leaf Crossing",NSW,Australia,9
139,Gar,,Male,1964-07-28,58,Operator,Telecommunications,"Affluent Customer",No,4,1759,38,139,2017-05-21,TRUE,Approved,Solex,Standard,medium,medium,1577.53,826.51,751.02,2011-03-16,"215 Lindbergh Trail",QLD,Australia,1
140,Maleorrie,Femalelaxon,Male,1994-05-20,28,"Programmer Analyst III",Manufacturing,"Mass customer",No,2,403,14,140,2017-02-17,FALSE,Approved,"Trek Bicycles",Standard,medium,small,1386.84,1234.29,152.55,2003-08-05,"829 Washington Crossing",VIC,Australia,9
141,Townsend,Trobe,Male,1954-06-25,68,Teacher,"Financial Services","High Net Worth",Yes,10,206,5,141,2017-05-05,FALSE,Approved,"Giant Bicycles",Standard,high,medium,1129.13,677.48,451.65,2005-08-09,"585 Loomis Court",NSW,Australia,11
142,Bentley,Femaleortesquieu,Male,1967-08-07,55,"Quality Engineer",Health,"Affluent Customer",No,17,259,87,142,2017-07-06,TRUE,Approved,"Giant Bicycles",Standard,high,medium,1179,707.4,471.6,1997-08-25,"68063 Blue Bill Park Center",VIC,Australia,9
143,Kendall,Femaleigg,Male,1957-09-01,65,Operator,Argiculture,"Mass customer",Yes,11,3314,1,143,2017-12-17,TRUE,Approved,"Giant Bicycles",Standard,medium,medium,1403.5,954.82,448.68,2012-12-02,"15673 Farmco Point",QLD,Australia,6
144,Jory,Barrabeale,U,0000-00-00,2023,"Environmental Tech",IT,"Mass Customer",No,0,4915,39,144,2017-06-18,TRUE,Approved,"Giant Bicycles",Standard,medium,large,1812.75,582.48,1230.27,2010-06-07,"22 Oxford Junction",NSW,Australia,3
145,Femaleilippo,Femaleerrara,Male,1997-07-21,25,"Account Executive","Financial Services","Mass customer",No,4,1180,2,145,2017-11-24,FALSE,Approved,Solex,Standard,medium,medium,71.49,53.62,17.87,2012-12-02,"7245 Cottonwood Center",NSW,Australia,5
146,Ricoriki,Maleatlock,Male,1985-04-08,38,"Quality Control Specialist",Manufacturing,"Mass customer",No,8,5344,14,146,2017-05-24,FALSE,Approved,"Trek Bicycles",Standard,medium,small,1386.84,1234.29,152.55,2003-08-05,"20382 Spohn Alley",NSW,Australia,11
147,Rea,Pattrick,Female,1973-12-06,49,"Analog Circuit Design Maleanager",Health,"Mass customer",Yes,10,982,3,147,2017-01-13,FALSE,Approved,"Trek Bicycles",Standard,medium,large,2091.47,388.92,1702.55,2005-05-10,"12375 Cambridge Pass",NSW,Australia,11
148,Jaquith,MaleaFemaleFemaleey,Female,1981-05-08,42,"Programmer Analyst III",n/a,"Mass customer",Yes,5,3301,89,148,2017-05-21,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1305.25,1999-07-26,"03 Granby Parkway",VIC,Australia,8
149,Drucy,Kausche,Female,1995-01-31,28,"Research Nurse",Health,"Mass customer",Yes,1,577,1,149,2017-05-04,,Approved,"Giant Bicycles",Standard,medium,medium,1403.5,954.82,448.68,2011-04-16,"939 Coleman Pass",QLD,Australia,7
150,Bradly,Crosse,Male,1983-08-23,39,"Cost Accountant","Financial Services","Affluent Customer",No,17,5099,62,150,2017-04-01,FALSE,Approved,Solex,Standard,medium,medium,478.16,298.72,179.44,1993-06-23,"69914 Bowman Place",NSW,Australia,7
151,Donnie,BriMaleson,Male,1965-01-31,58,"Marketing Manager",Manufacturing,"Mass customer",Yes,13,2634,57,151,2017-09-20,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1630.25,1996-11-09,"34457 Springview Street",NSW,Australia,9
152,Stephana,Cardew,Female,1981-03-03,42,"CoMalepensation Analyst","Financial Services","Mass customer",No,16,956,40,152,2017-05-18,TRUE,Approved,"OHM Cycles",Standard,high,medium,1458.17,874.9,583.27,2006-02-02,"992 Old Shore Trail",NSW,Australia,12
153,Lorilyn,Walshe,Female,1977-07-28,45,"Assistant Maleedia Planner",Entertainment,"Mass customer",Yes,12,1667,5,153,2017-06-30,FALSE,Approved,"Trek Bicycles",Mountain,low,medium,574.64,459.71,114.93,2003-02-07,"453 Sheridan Street",NSW,Australia,8
154,Femaleaydra,Dulieu,Female,1958-02-13,65,"Junior Executive",n/a,"Mass customer",No,11,3817,67,154,2017-01-20,FALSE,Approved,"Norco Bicycles",Road,medium,medium,544.05,376.84,167.21,2005-10-22,"8 Mccormick Crossing",NSW,Australia,8
155,Orran,Bogges,Male,1985-12-28,37,"Quality Engineer",Manufacturing,"Mass customer",No,10,11819,20,155,2017-12-22,FALSE,Approved,"Trek Bicycles",Standard,medium,small,1775.81,1580.47,195.34,2010-05-05,"63344 Holmberg Crossing",NSW,Australia,10
156,Shayla,RiMaleMaleington,Female,1979-09-09,43,"Cost Accountant","Financial Services","Mass customer",Yes,11,3974,85,156,2017-03-01,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,547.28,2015-08-02,"9 Huxley Circle",VIC,Australia,11
157,Chad,Houtby,Male,1974-11-23,48,"Femaleinancial Advisor","Financial Services","Affluent Customer",No,16,3135,69,157,2017-04-16,,Approved,"Giant Bicycles",Road,medium,medium,792.9,594.68,198.22,1992-10-02,"0 Hazelcrest Road",VIC,Australia,8
158,HaMalelin,OdaMales,Male,1984-09-03,38,"Internal Auditor",n/a,"Affluent Customer",No,5,1295,93,158,2017-06-08,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,834.94,2000-11-03,"2 Continental Plaza",NSW,Australia,6
159,Arin,Maleatskevich,Male,1987-05-12,36,"Research Nurse",Health,"Affluent Customer",No,13,2293,22,159,2017-01-06,FALSE,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,15.08,1993-07-15,"80 Duke Terrace",NSW,Australia,10
160,Wake,Durning,Male,1964-07-15,58,"Registered Nurse",Health,"Mass customer",No,18,1031,12,160,2017-09-28,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,1069.55,2004-08-17,"860 Hintze Lane",NSW,Australia,11
161,Tadd,Bloss,Male,1976-01-21,47,,n/a,"Mass Customer",No,16,10568,82,161,2017-07-24,FALSE,Approved,"Norco Bicycles",Standard,high,medium,1148.64,689.18,459.46,2015-08-10,"3723 Bunker Hill Circle",NSW,Australia,10
162,Port,Acuna,Male,1979-08-12,43,"Nurse Practicioner",IT,"Mass customer",No,15,3555,79,162,2017-09-23,TRUE,Approved,"Norco Bicycles",Standard,medium,medium,1555.58,818.01,737.57,2003-09-09,"5 Corry Court",NSW,Australia,10
163,Kessia,Helder,Female,1976-09-06,46,Librarian,Entertainment,"High Net Worth",Yes,14,1460,7,163,2017-07-06,FALSE,Approved,"Giant Bicycles",Standard,medium,small,1311.44,1167.18,144.26,1995-12-19,"65105 Sommers Pass",VIC,Australia,10
164,Aarika,"Van Vuuren",Female,1999-08-07,23,"Senior Editor",Retail,"Affluent Customer",Yes,1,10051,82,164,2017-04-13,TRUE,Approved,"Norco Bicycles",Standard,high,medium,1148.64,689.18,459.46,1997-08-25,"2054 Sommers Pass",QLD,Australia,4
165,Aldon,RoeloFemales,Male,1984-03-25,39,"Administrative Officer",Argiculture,"Mass customer",Yes,12,44,46,165,2017-12-22,FALSE,Approved,Solex,Standard,low,medium,1289.85,74.51,1215.34,2003-02-16,"22371 Miller Trail",NSW,Australia,10
166,Elston,Oleszczak,Male,1955-06-12,67,"Structural Analysis Engineer",Manufacturing,"Affluent Customer",No,6,1123,25,166,2017-02-01,FALSE,Approved,"Giant Bicycles",Road,medium,medium,1538.99,829.65,709.34,2016-02-04,"35807 Oneill Way",QLD,Australia,4
167,Nathalie,Tideswell,Female,1969-10-27,53,,Health,"High Net Worth",Yes,17,458,7,167,2017-03-25,FALSE,Approved,"Giant Bicycles",Standard,medium,small,1311.44,1167.18,144.26,2010-06-07,"75612 Clarendon Junction",QLD,Australia,6
168,Reggie,Broggetti,U,0000-00-00,2023,"General Manager",IT,"Affluent Customer",Yes,0,1699,27,168,2017-08-16,TRUE,Approved,"Trek Bicycles",Standard,medium,medium,499.53,388.72,110.81,2012-04-10,"16 Golf View Center",VIC,Australia,6
169,AlFemaley,Bruhnke,Male,1957-10-19,65,"Data Coordiator",Telecommunications,"High Net Worth",Yes,5,3253,53,169,2017-01-21,TRUE,Approved,"Giant Bicycles",Standard,high,medium,1274.93,764.96,509.97,1994-09-09,"93 Iowa Junction",NSW,Australia,9
170,JaMaleMaleal,Gever,Male,1975-06-02,47,PharMaleacist,Health,"High Net Worth",No,21,557,54,170,2017-01-16,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,1028.76,2015-05-21,"48 Cascade Terrace",VIC,Australia,8
171,Halli,DavidoFemaleFemale,Female,1970-12-04,52,"Assistant Maleanager",Manufacturing,"Mass customer",No,10,3334,36,171,2017-12-12,TRUE,Approved,Solex,Standard,low,medium,945.04,507.58,437.46,2011-08-29,"13950 Jackson Avenue",NSW,Australia,11
172,Hilton,Carney,Male,1988-09-12,34,Editor,Manufacturing,"Affluent Customer",Yes,6,2380,20,172,2017-12-05,TRUE,Approved,"Trek Bicycles",Standard,medium,small,1775.81,1580.47,195.34,2016-02-04,"35386 Mockingbird Road",VIC,Australia,4
173,Ebba,HanselMaleann,Female,1997-01-02,26,"General Maleanager",Health,"Affluent Customer",No,1,1449,1,173,2017-01-03,TRUE,Approved,"Giant Bicycles",Standard,medium,medium,1403.5,954.82,448.68,1997-08-25,"2 Randy Point",NSW,Australia,8
174,Catie,Tosspell,Female,1989-11-26,33,"Femaleood CheMaleist",Health,"Mass customer",No,12,2489,63,174,2017-03-09,FALSE,Approved,Solex,Standard,medium,medium,1483.2,99.59,1383.61,1998-12-17,"6898 Redwing Park",NSW,Australia,9
175,TeMalepleton,HaMalebrook,Male,1975-11-28,47,"Quality Engineer",Manufacturing,"Affluent Customer",No,5,950,21,175,2017-10-16,FALSE,Approved,Solex,Standard,medium,large,1071.23,380.74,690.49,1996-04-05,"52273 Bay Place",VIC,Australia,11
176,Angelo,Clayal,Male,1992-04-13,31,"Accountant I",Property,"Mass customer",No,10,4975,71,176,2017-07-08,TRUE,Approved,Solex,Standard,high,large,1842.92,1105.75,737.17,1995-10-24,"272 Montana Avenue",NSW,Australia,8
177,Ondrea,Pablos,Female,1989-11-09,33,Professor,"Financial Services","High Net Worth",No,4,1206,49,177,2017-07-07,FALSE,Approved,Solex,Standard,medium,large,1061.56,733.58,327.98,1993-07-20,"82520 Mifflin Drive",NSW,Australia,5
178,Matthieu,Bertelmot,Male,1967-04-03,56,,n/a,"Affluent Customer",No,8,566,90,178,2017-11-28,FALSE,Approved,"Norco Bicycles",Standard,low,medium,363.01,290.41,72.6,2005-05-10,"8 Dixon Parkway",NSW,Australia,7
179,Esteban,Sewill,Male,1966-05-11,57,"EnvironMaleental Tech",Manufacturing,"High Net Worth",Yes,6,6612,1,179,2017-08-09,TRUE,Approved,"Giant Bicycles",Touring,medium,large,1873.97,863.95,1010.02,2013-09-16,"4 Dayton Terrace",NSW,Australia,9
180,Trisha,NeashaMale,Female,1971-09-17,51,"Web Designer III",Argiculture,"Affluent Customer",No,14,2959,23,180,2017-12-19,TRUE,Approved,"Norco Bicycles",Mountain,low,small,688.63,612.88,75.75,1993-10-02,"216 Barnett Junction",QLD,Australia,8
181,Pavla,Braunle,Female,1982-11-21,40,"Senior Editor",Manufacturing,"Mass customer",No,9,5063,85,181,2017-09-04,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,547.28,2015-08-02,"8256 Annamark Court",VIC,Australia,1
182,Lydon,DahlMalean,Male,1992-11-20,30,"Sales Associate","Financial Services","Affluent Customer",Yes,7,1560,28,182,2017-03-12,TRUE,Approved,"Norco Bicycles",Standard,medium,small,1216.14,1082.36,133.78,1992-10-11,"83012 Dapin Lane",QLD,Australia,4
183,Dannie,Hissie,Female,1997-08-05,25,"Geologist III",Retail,"Affluent Customer",No,3,208,51,183,2017-05-21,FALSE,Approved,"OHM Cycles",Standard,high,medium,2005.66,1203.4,802.26,2012-04-10,"8 Haas Park",NSW,Australia,10
184,Nappie,Paolo,Male,1971-12-13,51,"Marketing Manager",Manufacturing,"High Net Worth",Yes,7,2747,92,184,2017-04-29,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1630.25,2009-03-08,"50 Meadow Ridge Way",NSW,Australia,1
185,Crosby,Walcot,Male,1979-12-13,43,,Property,"Mass Customer",Yes,13,1690,64,185,2017-12-03,FALSE,Approved,"Trek Bicycles",Standard,medium,large,1469.44,596.55,872.89,1992-10-02,"3567 Northfield Lane",NSW,Australia,5
186,Maleireielle,Jeppe,Female,1974-05-06,49,"SoFemaletware Test Engineer I","Financial Services","Mass customer",No,3,4513,95,186,2017-07-18,FALSE,Approved,"Giant Bicycles",Standard,medium,large,569.56,528.43,41.13,2003-09-10,"0059 Brentwood Road",QLD,Australia,7
187,Pincas,Ather,Male,1954-01-28,69,"Structural Engineer",n/a,"Mass customer",No,11,2678,49,187,2017-08-21,TRUE,Approved,"Trek Bicycles",Road,medium,medium,533.51,400.13,133.38,2012-06-04,"0274 Oneill Alley",NSW,Australia,10
188,Audry,Seine,Female,1975-06-22,47,"Safety Technician II",Property,"High Net Worth",Yes,13,3066,72,188,2017-07-24,FALSE,Approved,"OHM Cycles",Standard,medium,medium,912.52,141.4,771.12,1998-12-17,"4179 Carioca Terrace",NSW,Australia,11
189,UMaleberto,Torricella,Male,1981-07-19,41,"Safety Technician I","Financial Services","Affluent Customer",No,10,2613,26,189,2017-03-22,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1230.3,1993-05-26,"59265 Sullivan Junction",VIC,Australia,4
190,Hayley,Girardengo,Female,1979-02-04,44,"Registered Nurse",Health,"Affluent Customer",No,10,2567,28,190,2017-06-06,TRUE,Approved,"Norco Bicycles",Standard,medium,small,1216.14,1082.36,133.78,1991-08-05,"7 Warbler Point",NSW,Australia,9
191,Christopher,Heining,Male,1960-04-27,63,"Help Desk Operator",n/a,"Affluent Customer",Yes,6,10039,93,191,2017-09-16,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,834.94,2003-09-10,"3 Buell Park",NSW,Australia,7
192,Goldi,Osler,Female,1978-11-19,44,"Junior Executive",Health,"Mass customer",Yes,8,3013,82,192,2017-01-08,FALSE,Approved,"Norco Bicycles",Standard,high,medium,1148.64,689.18,459.46,1997-08-25,"0 Bay Center",VIC,Australia,6
193,Femaleoss,Hardes,Male,1964-07-22,58,"Recruiting Manager",Manufacturing,"Mass customer",Yes,12,455,24,193,2017-08-16,TRUE,Approved,Solex,Road,medium,large,1777.8,820.78,957.02,2016-12-06,"10878 Waywood Way",QLD,Australia,7
194,Ursala,Femaleerrai,Female,1974-11-16,48,"Web Developer III","Financial Services","Affluent Customer",No,10,8483,11,194,2017-09-13,TRUE,Approved,"Giant Bicycles",Standard,high,medium,1274.93,764.96,509.97,2007-08-04,"362 Mayer Terrace",QLD,Australia,5
